,Source,InstitutionX,Target,InstitutionY,ProjectId,Acro,Title,StartDate,TotalCost,Type
6840,78,Tekstilno-tehnološki fakultet,34,Fakultet elektrotehnike i računarstva,3695,STEAM,Izračun antropometrijskih mjera pametnim telefonom i tabletom,2019-02-01,2004.8,
6853,34,Fakultet elektrotehnike i računarstva,320,Fakultet zdravstvenih studija,4320,THERE,"Funkcionalna procjena kod pacijenata sa nespecifičnom križoboljom u dijagnostici, fizikalnoj terapiji i rehabilitaciji",2019-08-30,2004.8,
6854,320,Fakultet zdravstvenih studija,34,Fakultet elektrotehnike i računarstva,4320,THERE,"Funkcionalna procjena kod pacijenata sa nespecifičnom križoboljom u dijagnostici, fizikalnoj terapiji i rehabilitaciji",2019-08-30,2004.8,
6887,34,Fakultet elektrotehnike i računarstva,80,Fakultet strojarstva i brodogradnje,4651,ASAP,"ASAP - ""Autonomni sustav za pregled i predviđanje integriteta prometne infrastrukture''",2019-12-20,2004.8,
6888,34,Fakultet elektrotehnike i računarstva,60,"Građevinski fakultet,  Zagreb",4651,ASAP,"ASAP - ""Autonomni sustav za pregled i predviđanje integriteta prometne infrastrukture''",2019-12-20,2004.8,
6889,80,Fakultet strojarstva i brodogradnje,34,Fakultet elektrotehnike i računarstva,4651,ASAP,"ASAP - ""Autonomni sustav za pregled i predviđanje integriteta prometne infrastrukture''",2019-12-20,2004.8,
6891,80,Fakultet strojarstva i brodogradnje,60,"Građevinski fakultet,  Zagreb",4651,ASAP,"ASAP - ""Autonomni sustav za pregled i predviđanje integriteta prometne infrastrukture''",2019-12-20,2004.8,
6892,60,"Građevinski fakultet,  Zagreb",34,Fakultet elektrotehnike i računarstva,4651,ASAP,"ASAP - ""Autonomni sustav za pregled i predviđanje integriteta prometne infrastrukture''",2019-12-20,2004.8,
6893,60,"Građevinski fakultet,  Zagreb",80,Fakultet strojarstva i brodogradnje,4651,ASAP,"ASAP - ""Autonomni sustav za pregled i predviđanje integriteta prometne infrastrukture''",2019-12-20,2004.8,
6902,34,Fakultet elektrotehnike i računarstva,50,"Tehnički fakultet, Rijeka",5366,,Mreža izvrsnosti za elektromagnetske komunikacije. Višefunkcijske antene u komunikacijskim i radarskim sustavima.,2007-01-02,2004.8,
6903,50,"Tehnički fakultet, Rijeka",34,Fakultet elektrotehnike i računarstva,5366,,Mreža izvrsnosti za elektromagnetske komunikacije. Višefunkcijske antene u komunikacijskim i radarskim sustavima.,2007-01-02,2004.8,
6906,34,Fakultet elektrotehnike i računarstva,115,Agronomski fakultet,6132,AgroSPARC,Napredna i prediktivna poljoprivreda za otpornost klimatskim promjenama,2020-06-20,2004.8,
6907,115,Agronomski fakultet,34,Fakultet elektrotehnike i računarstva,6132,AgroSPARC,Napredna i prediktivna poljoprivreda za otpornost klimatskim promjenama,2020-06-20,2004.8,
6992,85,Fakultet kemijskog inženjerstva i tehnologije,80,Fakultet strojarstva i brodogradnje,4325,NOWELTIES,Joint PhD Laboratory for New Materials and Inventive Water Treatment Technologies. Harnessing resources effectively through innovation,2019-02-01,2004.8,
6993,80,Fakultet strojarstva i brodogradnje,85,Fakultet kemijskog inženjerstva i tehnologije,4325,NOWELTIES,Joint PhD Laboratory for New Materials and Inventive Water Treatment Technologies. Harnessing resources effectively through innovation,2019-02-01,2004.8,
7002,85,Fakultet kemijskog inženjerstva i tehnologije,74,Prehrambeno-tehnološki fakultet Osijek,4731,Bio4Feed,Biokonverzija lignoceluloznog materijala u visokovrijednu hranu za životinje,2019-12-20,2004.8,
7003,85,Fakultet kemijskog inženjerstva i tehnologije,58,Fakultet agrobiotehničkih znanosti Osijek,4731,Bio4Feed,Biokonverzija lignoceluloznog materijala u visokovrijednu hranu za životinje,2019-12-20,2004.8,
7004,74,Prehrambeno-tehnološki fakultet Osijek,85,Fakultet kemijskog inženjerstva i tehnologije,4731,Bio4Feed,Biokonverzija lignoceluloznog materijala u visokovrijednu hranu za životinje,2019-12-20,2004.8,
7006,74,Prehrambeno-tehnološki fakultet Osijek,58,Fakultet agrobiotehničkih znanosti Osijek,4731,Bio4Feed,Biokonverzija lignoceluloznog materijala u visokovrijednu hranu za životinje,2019-12-20,2004.8,
7007,58,Fakultet agrobiotehničkih znanosti Osijek,85,Fakultet kemijskog inženjerstva i tehnologije,4731,Bio4Feed,Biokonverzija lignoceluloznog materijala u visokovrijednu hranu za životinje,2019-12-20,2004.8,
7008,58,Fakultet agrobiotehničkih znanosti Osijek,74,Prehrambeno-tehnološki fakultet Osijek,4731,Bio4Feed,Biokonverzija lignoceluloznog materijala u visokovrijednu hranu za životinje,2019-12-20,2004.8,
7014,85,Fakultet kemijskog inženjerstva i tehnologije,176,Veleučilište u Karlovcu,6195,,Pročišćavanje vode i dobivanje energije korištenjem novih kompozitnih materijala uz Sunčevo zračenje,2021-05-01,2004.8,
7015,176,Veleučilište u Karlovcu,85,Fakultet kemijskog inženjerstva i tehnologije,6195,,Pročišćavanje vode i dobivanje energije korištenjem novih kompozitnih materijala uz Sunčevo zračenje,2021-05-01,2004.8,
7107,110,"Fakultet elektrotehnike, računarstva i informacijskih tehnologija Osijek",58,Fakultet agrobiotehničkih znanosti Osijek,7648,,Razvoj i uspostava zajedničkog studija ICT u poljoprivrednim znanostima,2018-10-12,2004.8,
7108,58,Fakultet agrobiotehničkih znanosti Osijek,110,"Fakultet elektrotehnike, računarstva i informacijskih tehnologija Osijek",7648,,Razvoj i uspostava zajedničkog studija ICT u poljoprivrednim znanostima,2018-10-12,2004.8,
7158,50,"Tehnički fakultet, Rijeka",290,Fakultet za matematiku,4796,,"Blok dizajni, jako regularni grafovi i srodne kombinatoričke strukture",2016-10-01,2004.8,
7159,290,Fakultet za matematiku,50,"Tehnički fakultet, Rijeka",4796,,"Blok dizajni, jako regularni grafovi i srodne kombinatoričke strukture",2016-10-01,2004.8,
7171,50,"Tehnički fakultet, Rijeka",73,Pomorski fakultet u Rijeci,5341,METRO,Maritime Environment - friendly TRanspOrt systems,2019-07-02,2004.8,
7172,73,Pomorski fakultet u Rijeci,50,"Tehnički fakultet, Rijeka",5341,METRO,Maritime Environment - friendly TRanspOrt systems,2019-07-02,2004.8,
7175,50,"Tehnički fakultet, Rijeka",80,Fakultet strojarstva i brodogradnje,5343,,Razvoj metodologije projektiranja i postupka umjeravanja rekonfigurabilnog mjernog sustava,2018-12-01,2004.8,
7176,80,Fakultet strojarstva i brodogradnje,50,"Tehnički fakultet, Rijeka",5343,,Razvoj metodologije projektiranja i postupka umjeravanja rekonfigurabilnog mjernog sustava,2018-12-01,2004.8,
7195,50,"Tehnički fakultet, Rijeka",259,Sveučilište u Rijeci,5381,,Istraživanje i razvoj prediktivnih modela ponašanja konstrukcijskih materijala temeljenih na metodama strojnog učenja,2019-03-07,2004.8,
7196,259,Sveučilište u Rijeci,50,"Tehnički fakultet, Rijeka",5381,,Istraživanje i razvoj prediktivnih modela ponašanja konstrukcijskih materijala temeljenih na metodama strojnog učenja,2019-03-07,2004.8,
7201,50,"Tehnički fakultet, Rijeka",259,Sveučilište u Rijeci,5403,-,Finite element models for nonlinear analysis of thin-walled beam-type structure,2019-03-07,2004.8,
7202,259,Sveučilište u Rijeci,50,"Tehnički fakultet, Rijeka",5403,-,Finite element models for nonlinear analysis of thin-walled beam-type structure,2019-03-07,2004.8,
7315,80,Fakultet strojarstva i brodogradnje,52,Ericsson Nikola Tesla d.d.,4341,INSULAE,Maximizing the impact of innovative energy approaches in the EU islands,2019-04-01,2004.8,
7316,52,Ericsson Nikola Tesla d.d.,80,Fakultet strojarstva i brodogradnje,4341,INSULAE,Maximizing the impact of innovative energy approaches in the EU islands,2019-04-01,2004.8,
7323,80,Fakultet strojarstva i brodogradnje,178,Pomorski fakultet u Splitu,4510,MODUS,Nesigurnost modeliranja odziva broda na valovima Jadranskog mora,2020-01-01,2004.8,
7324,178,Pomorski fakultet u Splitu,80,Fakultet strojarstva i brodogradnje,4510,MODUS,Nesigurnost modeliranja odziva broda na valovima Jadranskog mora,2020-01-01,2004.8,
7329,80,Fakultet strojarstva i brodogradnje,176,Veleučilište u Karlovcu,4835,,Istraživanje i razvoj specijaliziranih multirotornih bespilotnih letjelica,2019-06-01,2004.8,
7330,176,Veleučilište u Karlovcu,80,Fakultet strojarstva i brodogradnje,4835,,Istraživanje i razvoj specijaliziranih multirotornih bespilotnih letjelica,2019-06-01,2004.8,
7335,80,Fakultet strojarstva i brodogradnje,61,"Fakultet građevinarstva, arhitekture i geodezije u Splitu",6177,,Centar kompetencija za naprednu mobilnost,2020-09-10,2004.8,
7336,80,Fakultet strojarstva i brodogradnje,21,"Fakultet elektrotehnike, strojarstva i brodogradnje u Splitu",6177,,Centar kompetencija za naprednu mobilnost,2020-09-10,2004.8,
7337,80,Fakultet strojarstva i brodogradnje,178,Pomorski fakultet u Splitu,6177,,Centar kompetencija za naprednu mobilnost,2020-09-10,2004.8,
7338,61,"Fakultet građevinarstva, arhitekture i geodezije u Splitu",80,Fakultet strojarstva i brodogradnje,6177,,Centar kompetencija za naprednu mobilnost,2020-09-10,2004.8,
7340,61,"Fakultet građevinarstva, arhitekture i geodezije u Splitu",21,"Fakultet elektrotehnike, strojarstva i brodogradnje u Splitu",6177,,Centar kompetencija za naprednu mobilnost,2020-09-10,2004.8,
7341,61,"Fakultet građevinarstva, arhitekture i geodezije u Splitu",178,Pomorski fakultet u Splitu,6177,,Centar kompetencija za naprednu mobilnost,2020-09-10,2004.8,
7342,21,"Fakultet elektrotehnike, strojarstva i brodogradnje u Splitu",80,Fakultet strojarstva i brodogradnje,6177,,Centar kompetencija za naprednu mobilnost,2020-09-10,2004.8,
7343,21,"Fakultet elektrotehnike, strojarstva i brodogradnje u Splitu",61,"Fakultet građevinarstva, arhitekture i geodezije u Splitu",6177,,Centar kompetencija za naprednu mobilnost,2020-09-10,2004.8,
7345,21,"Fakultet elektrotehnike, strojarstva i brodogradnje u Splitu",178,Pomorski fakultet u Splitu,6177,,Centar kompetencija za naprednu mobilnost,2020-09-10,2004.8,
7346,178,Pomorski fakultet u Splitu,80,Fakultet strojarstva i brodogradnje,6177,,Centar kompetencija za naprednu mobilnost,2020-09-10,2004.8,
7347,178,Pomorski fakultet u Splitu,61,"Fakultet građevinarstva, arhitekture i geodezije u Splitu",6177,,Centar kompetencija za naprednu mobilnost,2020-09-10,2004.8,
7348,178,Pomorski fakultet u Splitu,21,"Fakultet elektrotehnike, strojarstva i brodogradnje u Splitu",6177,,Centar kompetencija za naprednu mobilnost,2020-09-10,2004.8,
7402,60,"Građevinski fakultet,  Zagreb",40,Arhitektonski fakultet,4721,ECO-SANDWICH,"ENERGY EFFICIENT, RECYCLED CONCRETE SANDWICH FACADE PANEL",2012-09-01,2004.8,
7403,40,Arhitektonski fakultet,60,"Građevinski fakultet,  Zagreb",4721,ECO-SANDWICH,"ENERGY EFFICIENT, RECYCLED CONCRETE SANDWICH FACADE PANEL",2012-09-01,2004.8,
7441,61,"Fakultet građevinarstva, arhitekture i geodezije u Splitu",259,Sveučilište u Rijeci,342,,Identifikacija rizika i planiranje korištenja zemljišta za ublažavanje nepogoda od klizišta i poplava u Hrvatskoj,2009-02-05,2004.8,
7442,259,Sveučilište u Rijeci,61,"Fakultet građevinarstva, arhitekture i geodezije u Splitu",342,,Identifikacija rizika i planiranje korištenja zemljišta za ublažavanje nepogoda od klizišta i poplava u Hrvatskoj,2009-02-05,2004.8,
7446,61,"Fakultet građevinarstva, arhitekture i geodezije u Splitu",185,Sveučilište u Splitu,754,IASON,Fostering sustainability and uptake of research results through Networking activities in Black Sea & Mediterranean areas,2013-06-01,2004.8,
7447,185,Sveučilište u Splitu,61,"Fakultet građevinarstva, arhitekture i geodezije u Splitu",754,IASON,Fostering sustainability and uptake of research results through Networking activities in Black Sea & Mediterranean areas,2013-06-01,2004.8,
7450,61,"Fakultet građevinarstva, arhitekture i geodezije u Splitu",185,Sveučilište u Splitu,759,EPISECC,Establish Pan-European Information Space to Enhance seCurity of Citziens,2014-06-01,2004.8,
7451,185,Sveučilište u Splitu,61,"Fakultet građevinarstva, arhitekture i geodezije u Splitu",759,EPISECC,Establish Pan-European Information Space to Enhance seCurity of Citziens,2014-06-01,2004.8,
7613,101,"Institut za poljoprivredu i turizam, Poreč",161,"Istarsko veleučilište, Pula",6139,WildBioAdapt,WildBioAdapt - divlje biljne vrste u funkciji prilagodbe poljoprivrede i turizma klimatskim promjenama,2021-07-01,2004.8,
7614,161,"Istarsko veleučilište, Pula",101,"Institut za poljoprivredu i turizam, Poreč",6139,WildBioAdapt,WildBioAdapt - divlje biljne vrste u funkciji prilagodbe poljoprivrede i turizma klimatskim promjenama,2021-07-01,2004.8,
7634,115,Agronomski fakultet,58,Fakultet agrobiotehničkih znanosti Osijek,799,TREASURE,DIVERSITY OF LOCAL PIG BREEDS AND PRODUCTION SYSTEMS FOR HIGH QUALITY TRADITIONAL PRODUCTS AND SUSTAINABLE PORK CHAINS,2015-04-01,2004.8,
7635,58,Fakultet agrobiotehničkih znanosti Osijek,115,Agronomski fakultet,799,TREASURE,DIVERSITY OF LOCAL PIG BREEDS AND PRODUCTION SYSTEMS FOR HIGH QUALITY TRADITIONAL PRODUCTS AND SUSTAINABLE PORK CHAINS,2015-04-01,2004.8,
7754,115,Agronomski fakultet,74,Prehrambeno-tehnološki fakultet Osijek,3902,,Karakterizacija polifenola u starim kultivarima jabuka,2013-09-25,2004.8,
7755,74,Prehrambeno-tehnološki fakultet Osijek,115,Agronomski fakultet,3902,,Karakterizacija polifenola u starim kultivarima jabuka,2013-09-25,2004.8,
7765,115,Agronomski fakultet,289,Fakultet informatike i digitalnih tehnologija,5289,IPOC,Inteligentna optimizacija tehnologije upravljanja logistikom hladnog lanca za hranu pomoću Interneta stvari (IPOC),2016-01-01,2004.8,
7766,289,Fakultet informatike i digitalnih tehnologija,115,Agronomski fakultet,5289,IPOC,Inteligentna optimizacija tehnologije upravljanja logistikom hladnog lanca za hranu pomoću Interneta stvari (IPOC),2016-01-01,2004.8,
7769,115,Agronomski fakultet,78,Tekstilno-tehnološki fakultet,5736,BIOKOMPOZITI,Dizajn naprednih biokompozita iz energetski održivih izvora,2019-12-20,2004.8,
7770,78,Tekstilno-tehnološki fakultet,115,Agronomski fakultet,5736,BIOKOMPOZITI,Dizajn naprednih biokompozita iz energetski održivih izvora,2019-12-20,2004.8,
7774,115,Agronomski fakultet,74,Prehrambeno-tehnološki fakultet Osijek,6276,TRAPROCk,Mogućnost iskorištavanja tradicionalnih sorti jabuka za proizvodnju jabuka i soka od jabuka sa smanjenim udjelom patulina,2021-03-01,2004.8,
7775,115,Agronomski fakultet,304,Sveučilište Sjever,6276,TRAPROCk,Mogućnost iskorištavanja tradicionalnih sorti jabuka za proizvodnju jabuka i soka od jabuka sa smanjenim udjelom patulina,2021-03-01,2004.8,
7776,74,Prehrambeno-tehnološki fakultet Osijek,115,Agronomski fakultet,6276,TRAPROCk,Mogućnost iskorištavanja tradicionalnih sorti jabuka za proizvodnju jabuka i soka od jabuka sa smanjenim udjelom patulina,2021-03-01,2004.8,
7778,74,Prehrambeno-tehnološki fakultet Osijek,304,Sveučilište Sjever,6276,TRAPROCk,Mogućnost iskorištavanja tradicionalnih sorti jabuka za proizvodnju jabuka i soka od jabuka sa smanjenim udjelom patulina,2021-03-01,2004.8,
7779,304,Sveučilište Sjever,115,Agronomski fakultet,6276,TRAPROCk,Mogućnost iskorištavanja tradicionalnih sorti jabuka za proizvodnju jabuka i soka od jabuka sa smanjenim udjelom patulina,2021-03-01,2004.8,
7780,304,Sveučilište Sjever,74,Prehrambeno-tehnološki fakultet Osijek,6276,TRAPROCk,Mogućnost iskorištavanja tradicionalnih sorti jabuka za proizvodnju jabuka i soka od jabuka sa smanjenim udjelom patulina,2021-03-01,2004.8,
7786,115,Agronomski fakultet,58,Fakultet agrobiotehničkih znanosti Osijek,7532,IPM,International joint Master degree in Plant Medicine,2010-01-15,2004.8,
7787,58,Fakultet agrobiotehničkih znanosti Osijek,115,Agronomski fakultet,7532,IPM,International joint Master degree in Plant Medicine,2010-01-15,2004.8,
7790,115,Agronomski fakultet,58,Fakultet agrobiotehničkih znanosti Osijek,7533,LifeADA,Lifelong learning for sustainable agriculture in Alps - Danube - Adriatic Region,2013-11-30,2004.8,
7791,58,Fakultet agrobiotehničkih znanosti Osijek,115,Agronomski fakultet,7533,LifeADA,Lifelong learning for sustainable agriculture in Alps - Danube - Adriatic Region,2013-11-30,2004.8,
7794,115,Agronomski fakultet,58,Fakultet agrobiotehničkih znanosti Osijek,7550,,"Enhancement of Collaboration between Science, Industry and Farmers: Technology Transfer for Integrated Pest Management (IPM) in Sugar Beet as the Way to Improve Farmer Income and Reduce Pesticide Use",2013-03-15,2004.8,
7795,58,Fakultet agrobiotehničkih znanosti Osijek,115,Agronomski fakultet,7550,,"Enhancement of Collaboration between Science, Industry and Farmers: Technology Transfer for Integrated Pest Management (IPM) in Sugar Beet as the Way to Improve Farmer Income and Reduce Pesticide Use",2013-03-15,2004.8,
7798,115,Agronomski fakultet,58,Fakultet agrobiotehničkih znanosti Osijek,7647,HKOAgro,Unapređenje kvalitete i primjena HKO-a u preddiplomskim sveučilišnim studijima poljoprivrede,2015-05-21,2004.8,
7799,58,Fakultet agrobiotehničkih znanosti Osijek,115,Agronomski fakultet,7647,HKOAgro,Unapređenje kvalitete i primjena HKO-a u preddiplomskim sveučilišnim studijima poljoprivrede,2015-05-21,2004.8,
7802,115,Agronomski fakultet,58,Fakultet agrobiotehničkih znanosti Osijek,7677,HarISA,Harmonization and Innovation in PhD Study Programs for Plant Health in Sustainable Agriculture,2019-01-15,2004.8,
7803,58,Fakultet agrobiotehničkih znanosti Osijek,115,Agronomski fakultet,7677,HarISA,Harmonization and Innovation in PhD Study Programs for Plant Health in Sustainable Agriculture,2019-01-15,2004.8,
7824,54,Poljoprivredni institut Osijek,74,Prehrambeno-tehnološki fakultet Osijek,3110,FUNEXFOOD,Primjena nusproizvoda prehrambene industrije za razvoj funkcionalnih i okolišno prihvatljivih ekstrudiranih proizvoda i aditiva,2014-06-16,2004.8,
7825,54,Poljoprivredni institut Osijek,2563,"TEHNOLOŠKI FAKULTET, TUZLA",3110,FUNEXFOOD,Primjena nusproizvoda prehrambene industrije za razvoj funkcionalnih i okolišno prihvatljivih ekstrudiranih proizvoda i aditiva,2014-06-16,2004.8,
7826,54,Poljoprivredni institut Osijek,3037,Tehnološki fakultet Novi Sad,3110,FUNEXFOOD,Primjena nusproizvoda prehrambene industrije za razvoj funkcionalnih i okolišno prihvatljivih ekstrudiranih proizvoda i aditiva,2014-06-16,2004.8,
7827,74,Prehrambeno-tehnološki fakultet Osijek,54,Poljoprivredni institut Osijek,3110,FUNEXFOOD,Primjena nusproizvoda prehrambene industrije za razvoj funkcionalnih i okolišno prihvatljivih ekstrudiranih proizvoda i aditiva,2014-06-16,2004.8,
7829,74,Prehrambeno-tehnološki fakultet Osijek,2563,"TEHNOLOŠKI FAKULTET, TUZLA",3110,FUNEXFOOD,Primjena nusproizvoda prehrambene industrije za razvoj funkcionalnih i okolišno prihvatljivih ekstrudiranih proizvoda i aditiva,2014-06-16,2004.8,
